optimizer_name,lr,seed,diverged,steps_completed,best_val_loss,final_val_loss,mean_grad_norm,wall_clock_seconds
nero,0.002276,1,False,500,2.056745874881744,2.061524522304535,0.7810770454704762,18.820955276489258
nero,0.002276,2,False,500,2.0593011379241943,2.061904239654541,0.805858728915453,16.542932271957397
nero,0.005335,0,False,500,2.057753050327301,2.075091028213501,0.8156361045539379,16.116007089614868
nero,0.005335,1,False,500,2.0599016189575194,2.069529628753662,0.8018388832807541,15.367989778518677
nero,0.005335,2,False,500,2.056017756462097,2.0732531428337095,0.818052157342434,16.068975687026978
nero,0.01265,0,False,500,2.061520886421204,2.074873483181,0.7867129891216755,15.651222705841064
nero,0.01265,1,False,500,2.062175464630127,2.0835996508598327,0.7687543928921222,15.325305223464966
nero,0.01265,2,False,500,2.0480249643325807,2.09349182844162,0.781917497843504,15.918012380599976
nero,0.03,0,False,500,2.0584316849708557,2.070417582988739,0.6196842457354069,15.617762804031372
nero,0.03,1,False,500,2.0493863224983215,2.080083429813385,0.6195383657515049,15.072902917861938
nero,0.03,2,False,500,2.050897252559662,2.084118354320526,0.6032723393142223,16.102587461471558
nero,0.07114,0,False,500,2.054847276210785,2.065047359466553,0.3390739543437958,16.469659090042114
nero,0.07114,1,False,500,2.0464388132095337,2.065143418312073,0.341100451618433,15.19142484664917
nero,0.07114,2,False,500,2.048821210861206,2.066103231906891,0.35254719603061674,15.0247483253479
nero,0.1687,0,False,500,2.071557307243347,2.0769866585731505,0.7948176958486438,15.181488275527954
nero,0.1687,1,False,500,2.0709253907203675,2.0750265240669252,0.4670584877356887,15.294358253479004
nero,0.1687,2,False,500,2.06236891746521,2.078298568725586,0.33494498290121555,15.184170246124268
nero,0.4,0,False,500,2.0732148766517637,2.0812270641326904,1.6339095117524267,15.11832308769226
nero,0.4,1,False,500,2.0738053917884827,2.082432758808136,4.676278958141804,15.007333993911743
nero,0.4,2,False,500,2.077909731864929,2.0788549065589903,3.463837183892727,16.359017610549927
nero,0.9487,0,False,500,2.0749117732048035,2.0768563985824584,3.0871592213511465,16.10582709312439
nero,0.9487,1,False,500,2.0746928095817565,2.078672242164612,45.662696979269384,16.31144666671753
nero,0.9487,2,False,500,2.074116384983063,2.0774001717567443,6.516513036809862,16.517715454101562
muon,0.0006325,0,False,500,2.0525627613067625,2.061852729320526,0.22031622159481049,21.525773525238037
muon,0.0006325,1,False,500,2.049206864833832,2.061389946937561,0.21514243087172508,21.065460681915283
muon,0.0006325,2,False,500,2.0559059619903564,2.06289199590683,0.21980236294865607,20.906431436538696
muon,0.001517,0,False,500,2.0593172788619993,2.077785408496857,0.21341291138529778,21.805445909500122
muon,0.001517,1,False,500,2.052465867996216,2.0884333729743956,0.21173944902420044,22.11261487007141
muon,0.001517,2,False,500,2.056630182266235,2.080982542037964,0.21733439150452613,21.205037117004395
muon,0.003557,0,False,500,2.059681534767151,2.230765640735626,0.2385887770652771,21.277923107147217
muon,0.003557,1,False,500,2.050572168827057,2.2773020029067994,0.23941605567932128,21.341515064239502
muon,0.003557,2,False,500,2.057328486442566,2.2265708446502686,0.24560695943236352,22.783965587615967
muon,0.008434,0,False,500,2.0588710784912108,5.236564350128174,0.4430489291846752,23.21128273010254
muon,0.008434,1,False,500,2.0520310521125795,5.396284508705139,0.4430119633972645,21.06231427192688
muon,0.008434,2,False,500,2.055893433094025,5.187635970115662,0.4495515786409378,20.94001793861389
muon,0.02,0,False,500,2.0656656622886658,5.786643052101136,0.4745334390103817,20.972139596939087
muon,0.02,1,False,500,2.0564402461051943,5.666413831710815,0.4708336353898048,21.044307947158813
muon,0.02,2,False,500,2.0577883958816527,5.75549054145813,0.47236289584636687,21.170574426651
muon,0.04743,0,False,500,2.0540247678756716,2.058960795402527,0.3794615685045719,21.104499340057373
muon,0.04743,1,False,500,2.050401210784912,2.053905427455902,0.3739809119403362,21.25897240638733
muon,0.04743,2,False,500,2.0569047689437867,2.0659510493278503,0.39325359630584716,25.13626790046692
muon,0.1125,0,False,500,2.0588112235069276,2.0724859952926638,0.8975326588153839,24.60130000114441
muon,0.1125,1,False,500,2.0548096776008604,2.057533299922943,0.9856487558484077,24.363145112991333
muon,0.1125,2,False,500,2.057191181182861,2.065986680984497,0.7671421528756619,24.350212574005127
muon,0.2667,0,False,500,2.0608625650405883,2.076365864276886,1.7744242846667766,24.56976819038391
muon,0.2667,1,False,500,2.0561376571655274,2.05831538438797,1.9013997612297535,22.79366421699524
muon,0.2667,2,False,500,2.061021256446838,2.066215193271637,2.4070954397916795,21.171107053756714
muon,0.6325,0,False,500,2.0609863996505737,2.0681946992874147,4.828312345474958,21.153189420700073
muon,0.6325,1,False,500,2.0566850304603577,2.0566850304603577,1.707683920800686,22.066115617752075
muon,0.6325,2,False,500,2.0643274784088135,2.067671000957489,4.133600781112909,25.80538058280945
