optimizer_name,lr,seed,diverged,steps_completed,best_val_loss,final_val_loss,mean_grad_norm,wall_clock_seconds
adamw,9.487e-05,0,False,500,2.496920120716095,2.496920120716095,0.2918350415825844,8.684701681137085
adamw,9.487e-05,1,False,500,2.495955729484558,2.495955729484558,0.28479461526870725,11.571295261383057
adamw,9.487e-05,2,False,500,2.504552388191223,2.504552388191223,0.28575808545947073,11.307993173599243
adamw,0.0002276,0,False,500,2.377758097648621,2.377758097648621,0.2834994243979454,11.472164392471313
adamw,0.0002276,1,False,500,2.402460777759552,2.402460777759552,0.2706691679060459,11.580187320709229
adamw,0.0002276,2,False,500,2.399047386646271,2.399047386646271,0.27323758429288864,11.576125383377075
adamw,0.0005335,0,False,500,2.194545257091522,2.194545257091522,0.3424545727968216,11.340910196304321
adamw,0.0005335,1,False,500,2.192212128639221,2.192212128639221,0.31120368286967276,11.601974964141846
adamw,0.0005335,2,False,500,2.1850027322769163,2.1850027322769163,0.3207255148291588,11.760979890823364
adamw,0.001265,0,False,500,1.9512884020805359,1.9512884020805359,0.3533026041686535,11.354224681854248
adamw,0.001265,1,False,500,1.9598401248455048,1.9598401248455048,0.3415103751718998,11.742257833480835
adamw,0.001265,2,False,500,1.96319118142128,1.96319118142128,0.34762109449505807,11.341185569763184
adamw,0.003,0,False,500,1.7498562037944794,1.7498562037944794,0.3193701198399067,11.437419414520264
adamw,0.003,1,False,500,1.7558501839637757,1.7558501839637757,0.3109892391264439,11.521830797195435
adamw,0.003,2,False,500,1.794624787569046,1.794624787569046,0.3155531833469868,11.49930214881897
adamw,0.007114,0,False,500,1.708427494764328,1.708427494764328,0.2743841788172722,11.486403703689575
adamw,0.007114,1,False,500,1.7077163219451905,1.7077163219451905,0.2670842053294182,11.54913854598999
adamw,0.007114,2,False,500,1.7366129219532014,1.7366129219532014,0.26927082654833795,11.677149772644043
adamw,0.01687,0,False,500,1.9974123179912566,1.9974123179912566,0.307496007502079,11.242124557495117
adamw,0.01687,1,False,500,2.4921799063682557,2.4921799063682557,0.25780577228963375,11.706948280334473
adamw,0.01687,2,False,500,2.4769836902618407,2.4769836902618407,0.23671412259340285,11.577499628067017
adamw,0.04,0,False,500,2.606516921520233,2.606516921520233,0.35861375205218793,11.379753589630127
adamw,0.04,1,False,500,2.620870625972748,2.6420127868652346,0.27902128833532336,11.567651510238647
adamw,0.04,2,False,500,2.6468350172042845,2.6468350172042845,0.3514500093758106,11.586744785308838
adamw,0.09487,0,False,500,2.8904077410697937,2.8904077410697937,0.475834419131279,11.558907747268677
adamw,0.09487,1,False,500,2.9225168466567992,2.9225168466567992,0.5429697325378656,11.37772536277771
adamw,0.09487,2,False,500,2.884973573684692,2.9378573894500732,0.45552952130138874,11.911162614822388
sgd,0.009487,0,False,500,2.615510904788971,2.615510904788971,0.2346480730473995,11.42922043800354
sgd,0.009487,1,False,500,2.6162317872047423,2.6162317872047423,0.2313051085472107,11.502011775970459
sgd,0.009487,2,False,500,2.6262829422950746,2.6262829422950746,0.23204383727908134,11.722985744476318
sgd,0.02276,0,False,500,2.5278640508651735,2.5278640508651735,0.2291244595348835,11.215342044830322
sgd,0.02276,1,False,500,2.5390063643455507,2.5390063643455507,0.22157465896010398,11.516628742218018
sgd,0.02276,2,False,500,2.5413845062255858,2.5413845062255858,0.2263490408360958,11.432114362716675
sgd,0.05335,0,False,500,2.484262776374817,2.484262776374817,0.25731200057268144,11.201817274093628
sgd,0.05335,1,False,500,2.489719498157501,2.489719498157501,0.24545034682750702,11.342855215072632
sgd,0.05335,2,False,500,2.4927775740623472,2.494311499595642,0.2565305021107197,11.388332843780518
sgd,0.1265,0,False,500,2.416716766357422,2.416716766357422,0.3335554364025593,11.240811347961426
sgd,0.1265,1,False,500,2.4304471969604493,2.4304471969604493,0.32435143035650255,11.272658348083496
sgd,0.1265,2,False,500,2.433200144767761,2.433200144767761,0.32697035241127015,11.43580150604248
sgd,0.3,0,False,500,2.1731618642807007,2.1731618642807007,0.35846143263578417,11.144262552261353
sgd,0.3,1,False,500,2.142483115196228,2.142483115196228,0.3312484011352062,10.921043872833252
sgd,0.3,2,False,500,2.1936981678009033,2.1936981678009033,0.3239866004884243,10.915344476699829
sgd,0.7114,0,True,25,inf,inf,61.84225816011429,0.5182554721832275
sgd,0.7114,1,True,26,inf,inf,68.16173644707753,0.537362813949585
sgd,0.7114,2,True,21,inf,inf,98.78226074434463,0.44896745681762695
sgd,1.687,0,True,10,inf,inf,74.47193703651428,0.22826218605041504
sgd,1.687,1,True,9,inf,inf,43.15111409293281,0.21259856224060059
sgd,1.687,2,True,10,inf,inf,nan,0.215620756149292
sgd,4.0,0,True,5,inf,inf,62.01941297054291,0.11243557929992676
sgd,4.0,1,True,6,inf,inf,41.84296104311943,0.1427931785583496
sgd,4.0,2,True,6,inf,inf,12372.501564155022,0.12854886054992676
sgd,9.487,0,True,3,inf,inf,11.46500039100647,0.06817245483398438
sgd,9.487,1,True,4,inf,inf,60.12870796024799,0.0881037712097168
sgd,9.487,2,True,4,inf,inf,113.7774660140276,0.09371304512023926
nero,0.0009487,0,False,500,2.5681184768676757,2.5681184768676757,1.0501305276751518,18.229512929916382
nero,0.0009487,1,False,500,2.5627593994140625,2.5627593994140625,0.9882662224769593,18.112900018692017
nero,0.0009487,2,False,500,2.5831392884254454,2.5831392884254454,0.9120702362060547,18.194833755493164
nero,0.002276,0,False,500,2.4858613848686217,2.4858613848686217,0.986058542072773,18.573163270950317
nero,0.002276,1,False,500,2.479703593254089,2.479703593254089,1.0143512533903123,24.244889497756958
nero,0.002276,2,False,500,2.5178930163383484,2.5178930163383484,0.9182934989333152,24.425109386444092
nero,0.005335,0,False,500,2.397092270851135,2.397092270851135,0.9025831723809242,23.92055082321167
nero,0.005335,1,False,500,2.414361822605133,2.414361822605133,0.9391227514147759,24.11115550994873
nero,0.005335,2,False,500,2.433137798309326,2.433137798309326,0.8749185156226158,24.4952609539032
nero,0.01265,0,False,500,2.063433361053467,2.063433361053467,0.8441517280936242,24.351932287216187
nero,0.01265,1,False,500,2.136867105960846,2.136867105960846,0.8430559192895889,25.05170440673828
nero,0.01265,2,False,500,2.162202548980713,2.162202548980713,0.8224604281187058,24.757511854171753
nero,0.03,0,False,500,2.0092990517616274,2.0092990517616274,0.7444130219221116,24.046776056289673
nero,0.03,1,False,500,2.115712749958038,2.135273480415344,0.7214769221544266,24.358758211135864
nero,0.03,2,False,500,2.0497081875801086,2.0497081875801086,0.696165362894535,24.48652458190918
nero,0.07114,0,False,500,2.4207163214683534,2.5848865151405334,0.5506023343205452,22.849061489105225
nero,0.07114,1,False,500,2.4765215873718263,2.4765215873718263,0.5206736855208873,19.09919762611389
nero,0.07114,2,False,500,2.2407849431037903,2.2407849431037903,0.5200149667859078,19.08828043937683
nero,0.1687,0,False,500,2.7567049145698546,2.799638605117798,0.4663621609210968,19.21247100830078
nero,0.1687,1,False,500,2.717165529727936,3.123399484157562,0.6190885417759419,19.296325206756592
nero,0.1687,2,False,500,2.8308097958564757,2.9227599263191224,0.4966745392680168,19.194796562194824
nero,0.4,0,False,500,3.1246565699577333,3.1246565699577333,2.1108132039308547,19.058786869049072
nero,0.4,1,False,500,3.1289170145988465,3.2071234703063967,1.648474982559681,18.92698860168457
nero,0.4,2,False,500,2.988432776927948,7.494137620925903,1.7945499970018863,19.038408756256104
nero,0.9487,0,False,500,3.2895351529121397,3.3124752759933473,5.4027131187915804,19.014772176742554
nero,0.9487,1,False,500,3.2980695962905884,3.2980695962905884,2.4611261593997478,16.586748838424683
nero,0.9487,2,False,500,3.250394010543823,4.459197306632996,11.287888526588679,14.944216966629028
muon,0.0006325,0,False,500,2.369110608100891,2.369110608100891,0.31034332928061487,21.565819025039673
muon,0.0006325,1,False,500,2.368904638290405,2.368904638290405,0.3044361741244793,21.769678592681885
muon,0.0006325,2,False,500,2.3870100736618043,2.3870100736618043,0.31063870528340337,21.765553951263428
muon,0.001517,0,False,500,2.0781083345413207,2.0781083345413207,0.3665261608362198,25.555540323257446
muon,0.001517,1,False,500,2.083751010894775,2.083751010894775,0.3499592916071415,23.839701652526855
muon,0.001517,2,False,500,2.082840931415558,2.082840931415558,0.3688728433549404,24.23158550262451
