optimizer_name,lr,seed,diverged,steps_completed,best_val_loss,final_val_loss,mean_grad_norm,wall_clock_seconds
adamw,9.487e-05,0,False,500,2.58992223739624,2.58992223739624,0.31748662498593333,9.231211185455322
adamw,9.487e-05,1,False,500,2.5859535574913024,2.5859535574913024,0.31867554026842115,9.857447147369385
adamw,9.487e-05,2,False,500,2.5953888297080994,2.5953888297080994,0.3187904524207115,8.576218605041504
adamw,0.0002276,0,False,500,2.473334014415741,2.473334014415741,0.2748269003629684,9.175098419189453
adamw,0.0002276,1,False,500,2.474923849105835,2.474923849105835,0.2672984000146389,9.369932889938354
adamw,0.0002276,2,False,500,2.475128197669983,2.480305480957031,0.26655602356791497,9.378812313079834
adamw,0.0005335,0,False,500,2.3552051067352293,2.3552051067352293,0.3083630947470665,8.995863676071167
adamw,0.0005335,1,False,500,2.3672712802886964,2.3672712802886964,0.2833950676620007,8.762943029403687
adamw,0.0005335,2,False,500,2.3608361959457396,2.3608361959457396,0.289708381831646,9.861390829086304
adamw,0.001265,0,False,500,2.118322515487671,2.118322515487671,0.3294309232532978,8.749341011047363
adamw,0.001265,1,False,500,2.1314768195152283,2.1314768195152283,0.30770000436902045,9.047237157821655
adamw,0.001265,2,False,500,2.143362820148468,2.143362820148468,0.32072317937016487,8.915225267410278
adamw,0.003,0,False,500,1.8486757218837737,1.8486757218837737,0.31626093584299086,9.526577472686768
adamw,0.003,1,False,500,1.8726174235343933,1.8726174235343933,0.3101992237269878,9.564078569412231
adamw,0.003,2,False,500,1.891411656141281,1.891411656141281,0.31377548167109487,8.677979230880737
adamw,0.007114,0,False,500,1.672334235906601,1.672334235906601,0.28222986343503,9.304518938064575
adamw,0.007114,1,False,500,1.6926633715629578,1.6926633715629578,0.27021110939979553,8.99978256225586
adamw,0.007114,2,False,500,1.721316832304001,1.721316832304001,0.2801988520026207,9.574455261230469
adamw,0.01687,0,False,500,1.6805605471134186,1.6805605471134186,0.23345716986060142,8.789334774017334
adamw,0.01687,1,False,500,1.6977617919445038,1.6977617919445038,0.23092926403880118,9.220263004302979
adamw,0.01687,2,False,500,1.739732664823532,1.739732664823532,0.22846805140376092,9.247954368591309
adamw,0.04,0,False,500,1.7808280169963837,1.7808280169963837,0.24660421508550645,9.275983095169067
adamw,0.04,1,False,500,1.7382338106632234,1.7382338106632234,0.22897769045829772,9.176759481430054
adamw,0.04,2,False,500,1.774881911277771,1.774881911277771,0.23049517977237702,8.814773321151733
adamw,0.09487,0,False,500,2.5263790845870973,2.5263790845870973,0.30225796404480937,9.81139087677002
adamw,0.09487,1,False,500,2.163061738014221,2.163061738014221,0.44150005576014517,8.952391624450684
adamw,0.09487,2,False,500,2.6015159726142882,2.6015159726142882,0.29744212643802165,9.13879680633545
sgd,0.009487,0,False,500,2.711836349964142,2.711836349964142,0.2601174028813839,8.518574953079224
sgd,0.009487,1,False,500,2.692204248905182,2.692204248905182,0.257183747112751,9.140767335891724
sgd,0.009487,2,False,500,2.711655783653259,2.7159528613090513,0.25757137122750284,8.928018808364868
sgd,0.02276,0,False,500,2.5817416310310364,2.5817416310310364,0.24142576879262925,8.417636632919312
sgd,0.02276,1,False,500,2.588488447666168,2.588488447666168,0.23672959327697754,8.724792242050171
sgd,0.02276,2,False,500,2.5878510594367983,2.5956711888313295,0.23632347908616066,8.735682487487793
sgd,0.05335,0,False,500,2.512655162811279,2.512655162811279,0.25202494135499,9.065448760986328
sgd,0.05335,1,False,500,2.5205068707466127,2.5205068707466127,0.24192829403281213,8.298884391784668
sgd,0.05335,2,False,500,2.51538462638855,2.5246939182281496,0.24500350031256676,8.92233920097351
sgd,0.1265,0,False,500,2.469708526134491,2.469708526134491,0.28653151205182076,8.719249963760376
sgd,0.1265,1,False,500,2.4729748368263245,2.4729748368263245,0.26892815381288526,9.412314653396606
