optimizer_name,lr,seed,diverged,steps_completed,best_val_loss,final_val_loss,mean_grad_norm,wall_clock_seconds
adamw,9.487e-05,0,False,500,2.496128737926483,2.496128737926483,0.28273773509263994,8.409981966018677
adamw,9.487e-05,1,False,500,2.495955729484558,2.495955729484558,0.28479461526870725,8.282396078109741
adamw,9.487e-05,2,False,500,2.504552388191223,2.504552388191223,0.28575808545947073,8.02372407913208
adamw,0.0002276,0,False,500,2.377758097648621,2.377758097648621,0.2834994243979454,8.120230674743652
adamw,0.0002276,1,False,500,2.402460777759552,2.402460777759552,0.2706691679060459,8.012064933776855
adamw,0.0002276,2,False,500,2.399047386646271,2.399047386646271,0.27323758429288864,7.8836891651153564
adamw,0.0005335,0,False,500,2.194545257091522,2.194545257091522,0.3424545727968216,7.866525888442993
adamw,0.0005335,1,False,500,2.192212128639221,2.192212128639221,0.31120368286967276,7.845480918884277
adamw,0.0005335,2,False,500,2.1850027322769163,2.1850027322769163,0.3207255148291588,7.865238904953003
adamw,0.001265,0,False,500,1.9512884020805359,1.9512884020805359,0.3533026041686535,7.9229350090026855
adamw,0.001265,1,False,500,1.9598401248455048,1.9598401248455048,0.3415103751718998,7.882453918457031
adamw,0.001265,2,False,500,1.96319118142128,1.96319118142128,0.34762109449505807,7.932384252548218
adamw,0.003,0,False,500,1.7498562037944794,1.7498562037944794,0.3193701198399067,7.971822261810303
adamw,0.003,1,False,500,1.7558501839637757,1.7558501839637757,0.3109892391264439,7.903949737548828
adamw,0.003,2,False,500,1.794624787569046,1.794624787569046,0.3155531833469868,7.931210041046143
adamw,0.007114,0,False,500,1.708427494764328,1.708427494764328,0.2743841788172722,7.9960315227508545
adamw,0.007114,1,False,500,1.7077163219451905,1.7077163219451905,0.2670842053294182,8.068009853363037
adamw,0.007114,2,False,500,1.7366129219532014,1.7366129219532014,0.26927082654833795,8.422569990158081
adamw,0.01687,0,False,500,1.9974123179912566,1.9974123179912566,0.307496007502079,10.791846513748169
adamw,0.01687,1,False,500,2.4921799063682557,2.4921799063682557,0.25780577228963375,11.601015567779541
adamw,0.01687,2,False,500,2.4769836902618407,2.4769836902618407,0.23671412259340285,10.826165199279785
adamw,0.04,0,False,500,2.606516921520233,2.606516921520233,0.35861375205218793,11.36246943473816
adamw,0.04,1,False,500,2.620870625972748,2.6420127868652346,0.27902128833532336,11.14712142944336
adamw,0.04,2,False,500,2.6468350172042845,2.6468350172042845,0.3514500093758106,10.71219801902771
adamw,0.09487,0,False,500,2.8904077410697937,2.8904077410697937,0.475834419131279,8.25484561920166
adamw,0.09487,1,False,500,2.9225168466567992,2.9225168466567992,0.5429697325378656,8.212632417678833
adamw,0.09487,2,False,500,2.884973573684692,2.9378573894500732,0.45552952130138874,7.969780683517456
muon,0.0006325,0,False,500,2.369110608100891,2.369110608100891,0.31034332928061487,21.995063066482544
muon,0.0006325,1,False,500,2.368904638290405,2.368904638290405,0.3044361741244793,21.97616696357727
muon,0.0006325,2,False,500,2.3870100736618043,2.3870100736618043,0.31063870528340337,21.75310468673706
muon,0.001517,0,False,500,2.0781083345413207,2.0781083345413207,0.3665261608362198,21.74443483352661
muon,0.001517,1,False,500,2.083751010894775,2.083751010894775,0.3499592916071415,21.80768632888794
muon,0.001517,2,False,500,2.082840931415558,2.082840931415558,0.3688728433549404,21.83398175239563
muon,0.003557,0,False,500,1.8111020743846893,1.8111020743846893,0.38440268737077715,21.894435167312622
muon,0.003557,1,False,500,1.8182793736457825,1.8182793736457825,0.37166702714562416,21.928165435791016
muon,0.003557,2,False,500,1.8261208713054657,1.8261208713054657,0.3851525005698204,21.90172004699707
muon,0.008434,0,False,500,1.6520563960075378,1.6520563960075378,0.34639015370607373,21.809080600738525
muon,0.008434,1,False,500,1.6693362593650818,1.6693362593650818,0.3407354106009006,21.69713544845581
muon,0.008434,2,False,500,1.6946247220039368,1.6946247220039368,0.34861309453845024,21.8788001537323
muon,0.02,0,False,500,1.6310082018375396,1.6310082018375396,0.29941621419787406,21.830678939819336
muon,0.02,1,False,500,1.6571267783641814,1.6571267783641814,0.2941566224396229,21.79646587371826
muon,0.02,2,False,500,1.6744147181510924,1.6744147181510924,0.2984922351539135,22.35268545150757
muon,0.04743,0,False,500,1.7096267998218537,1.7096267998218537,0.271378316193819,25.28829860687256
muon,0.04743,1,False,500,1.7221340179443358,1.7221340179443358,0.2681846970319748,24.319817066192627
muon,0.04743,2,False,500,1.751197522878647,1.751197522878647,0.27085217279195783,24.014725923538208
muon,0.1125,0,False,500,2.185486137866974,2.247719967365265,0.495896430850029,23.215057134628296
muon,0.1125,1,False,500,2.1960906982421875,2.1979830741882322,0.500074773132801,22.6000075340271
muon,0.1125,2,False,500,2.2586007714271545,2.3749475717544555,0.7140128576755523,22.254271507263184
muon,0.2667,0,False,500,2.70333411693573,2.7706265330314634,3.0832533185482025,25.346925497055054
muon,0.2667,1,False,500,2.7266040086746215,2.7266040086746215,3.762093158423901,24.70652484893799
muon,0.2667,2,False,500,2.8058375239372255,2.8893344044685363,4.692705300271511,22.22365379333496
muon,0.6325,0,False,500,2.975059688091278,2.975059688091278,6.785704081296921,22.111782550811768
muon,0.6325,1,False,500,2.9348740458488463,2.9348740458488463,6.1522687266469,23.178776502609253
muon,0.6325,2,False,500,2.9388978242874146,2.9388978242874146,8.601801125347615,21.838332176208496
lamb,9.487e-05,0,False,500,3.6500948786735536,3.6500948786735536,1.0143291404247283,16.59463381767273
lamb,9.487e-05,1,False,500,3.6208953142166136,3.6208953142166136,1.0003824220895767,17.049344301223755
lamb,9.487e-05,2,False,500,3.64553416967392,3.64553416967392,0.9812947888374328,18.436825037002563
lamb,0.0002276,0,False,500,3.161670207977295,3.161670207977295,0.7961544549465179,16.861353874206543
lamb,0.0002276,1,False,500,3.1422152638435366,3.1422152638435366,0.7754630407094956,16.947359800338745
lamb,0.0002276,2,False,500,3.19421272277832,3.19421272277832,0.7522022103071213,17.291756629943848
lamb,0.0005335,0,False,500,2.666695749759674,2.666695749759674,0.5091128072738648,17.26375913619995
lamb,0.0005335,1,False,500,2.6511710047721864,2.6511710047721864,0.49701260396838187,19.295161962509155
lamb,0.0005335,2,False,500,2.6727928042411806,2.6727928042411806,0.4907278096675873,18.15067982673645
lamb,0.001265,0,False,500,2.424036455154419,2.424036455154419,0.40224569272995,16.85843825340271
lamb,0.001265,1,False,500,2.4362315058708193,2.4362315058708193,0.38196483778953555,16.75833296775818
lamb,0.001265,2,False,500,2.439052200317383,2.439052200317383,0.3943979632854462,16.842339038848877
lamb,0.003,0,False,500,2.09493693113327,2.09493693113327,0.5255388320088387,16.599869966506958
lamb,0.003,1,False,500,2.1038082957267763,2.1038082957267763,0.4890964562892914,16.654496669769287
lamb,0.003,2,False,500,2.091664469242096,2.091664469242096,0.5056240155696868,16.524346590042114
lamb,0.007114,0,False,500,1.8322878241539002,1.8322878241539002,0.5394369930624962,16.661898374557495
lamb,0.007114,1,False,500,1.850594025850296,1.850594025850296,0.5148889246582985,16.875354766845703
lamb,0.007114,2,False,500,1.8487463414669036,1.8487463414669036,0.5269878491461277,17.267106771469116
lamb,0.01687,0,False,500,1.7452762186527253,1.7452762186527253,0.38112680411338806,17.73376989364624
lamb,0.01687,1,False,500,1.7656333565711975,1.7656333565711975,0.367989044547081,16.9052574634552
lamb,0.01687,2,False,500,1.769511616230011,1.769511616230011,0.37476532834768295,16.980343103408813
lamb,0.04,0,False,500,1.7763791024684905,1.7763791024684905,0.24384632512927054,17.461395502090454
lamb,0.04,1,False,500,1.7819777071475982,1.7819777071475982,0.23483861604332923,16.784626722335815
lamb,0.04,2,False,500,1.7936888635158539,1.7936888635158539,0.23321424704790114,17.027690172195435
lamb,0.09487,0,False,500,2.6905217289924623,2.9110700368881224,0.4529145765304565,16.798429250717163
lamb,0.09487,1,False,500,2.3772258520126344,2.8273834228515624,0.45487142315506934,16.94548225402832
lamb,0.09487,2,False,500,2.2218925952911377,2.3417404294013977,0.351198030769825,16.831077575683594
muon_per_head,0.0006325,0,False,500,2.227349817752838,2.227349817752838,0.3571886634230614,59.51565933227539
muon_per_head,0.0006325,1,False,500,2.2339908957481383,2.2339908957481383,0.3275059906244278,59.734029054641724
muon_per_head,0.0006325,2,False,500,2.2352710604667663,2.2352710604667663,0.3476797576248646,59.88258099555969
muon_per_head,0.001517,0,False,500,1.9520338237285615,1.9520338237285615,0.40618842986226084,66.97953867912292
muon_per_head,0.001517,1,False,500,1.955047369003296,1.955047369003296,0.3776569259464741,65.9067907333374
muon_per_head,0.001517,2,False,500,1.9602400839328766,1.9602400839328766,0.4080154270231724,66.20424914360046
muon_per_head,0.003557,0,False,500,1.7506589770317078,1.7506589770317078,0.3929037529528141,66.52058553695679
muon_per_head,0.003557,1,False,500,1.7641529142856598,1.7641529142856598,0.38670004469156266,66.34997367858887
muon_per_head,0.003557,2,False,500,1.7732998192310334,1.7732998192310334,0.392040484637022,65.64606475830078
muon_per_head,0.008434,0,False,500,1.6675523459911346,1.6675523459911346,0.35087050279974935,59.54013109207153
muon_per_head,0.008434,1,False,500,1.6853168964385987,1.6853168964385987,0.3457160875201225,59.54034972190857
muon_per_head,0.008434,2,False,500,1.701638752222061,1.701638752222061,0.34632256969809533,59.59581184387207
muon_per_head,0.02,0,False,500,1.6981564223766328,1.6981564223766328,0.3104842902719975,59.86779046058655
muon_per_head,0.02,1,False,500,1.7083741962909698,1.7083741962909698,0.3031556344926357,59.55778670310974
muon_per_head,0.02,2,False,500,1.717049276828766,1.717049276828766,0.2973053156137466,59.43675351142883
muon_per_head,0.04743,0,False,500,2.4438064336776733,2.499975526332855,0.8021937474012375,59.60293912887573
muon_per_head,0.04743,1,False,500,2.200370466709137,2.200370466709137,0.4841775949895382,59.48974633216858
muon_per_head,0.04743,2,False,500,2.4766879439353944,2.5747539162635804,1.3065346322953701,59.652539014816284
muon_per_head,0.1125,0,False,500,2.8506948471069338,2.8506948471069338,10.856533530056476,63.4925639629364
muon_per_head,0.1125,1,False,500,2.8343090295791624,2.8343090295791624,8.413399767577648,66.56762027740479
muon_per_head,0.1125,2,False,500,2.8949926614761354,2.8949926614761354,12.243959005117416,63.452574491500854
muon_per_head,0.2667,0,False,500,2.9320003986358643,2.9320003986358643,28.407237806141378,60.29194188117981
muon_per_head,0.2667,1,False,500,2.91351717710495,2.91351717710495,20.898947045505047,60.629563093185425
muon_per_head,0.2667,2,False,500,2.9529922723770143,2.9529922723770143,45.48910012036562,60.39253377914429
muon_per_head,0.6325,0,False,500,2.9545863032341004,2.9545863032341004,9.681012735903263,60.58363723754883
